country_txt,date
Spain,1981-01-25
Colombia,1981-01-26
Colombia,1981-01-26
United Kingdom,1981-01-26
United Kingdom,1981-01-26
Honduras,1981-01-26
Honduras,1981-01-26
Honduras,1981-01-26
United States,1981-01-26
Syria,1981-01-26
Guatemala,1981-01-27
Guatemala,1981-01-27
Lebanon,1981-01-27
Philippines,1981-01-27
Italy,1981-01-27
Italy,1981-01-27
Nicaragua,1981-01-27
Guatemala,1981-01-28
Israel,1981-01-28
Guatemala,1981-01-28
Guatemala,1981-01-28
El Salvador,1981-01-29
Philippines,1981-01-29
Guatemala,1981-01-29
Guatemala,1981-01-29
Guatemala,1981-01-29
Guatemala,1981-01-29
Guatemala,1981-01-29
Spain,1981-01-30
France,1981-01-30
Guatemala,1981-01-30
Jordan,1981-01-31
Guatemala,1981-02-01
Peru,1981-02-01
Peru,1981-02-01
Guatemala,1981-02-01
Spain,1981-02-01
Colombia,1981-02-01
El Salvador,1981-02-02
El Salvador,1981-02-02
Guatemala,1981-02-02
Portugal,1981-02-02
France,1981-02-03
France,1981-02-03
Zimbabwe,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
El Salvador,1981-02-03
Mexico,1981-02-03
United States,1981-02-03
West Germany (FRG),1981-02-04
Zimbabwe,1981-02-04
El Salvador,1981-02-04
Italy,1981-02-05
El Salvador,1981-02-05
El Salvador,1981-02-05
Guatemala,1981-02-05
France,1981-02-05
France,1981-02-05
Chile,1981-02-05
El Salvador,1981-02-05
El Salvador,1981-02-05
Guatemala,1981-02-05
Guatemala,1981-02-05
Italy,1981-02-05
United Kingdom,1981-02-06
Turkey,1981-02-06
Zimbabwe,1981-02-06
Guatemala,1981-02-06
Colombia,1981-02-06
El Salvador,1981-02-06
Italy,1981-02-06
Lebanon,1981-02-06
Guatemala,1981-02-07
Kuwait,1981-02-07
Turkey,1981-02-07
Kuwait,1981-02-07
Israel,1981-02-07
France,1981-02-07
South Africa,1981-02-07
Ireland,1981-02-07
West Bank and Gaza Strip,1981-02-07
Guatemala,1981-02-08
United Kingdom,1981-02-08
Chile,1981-02-08
El Salvador,1981-02-08
Guatemala,1981-02-08
Costa Rica,1981-02-09
El Salvador,1981-02-09
Greece,1981-02-09
Spain,1981-02-09
Spain,1981-02-09
Colombia,1981-02-09
El Salvador,1981-02-09
Philippines,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
Uganda,1981-02-09
El Salvador,1981-02-09
El Salvador,1981-02-09
United States,1981-02-09
Philippines,1981-02-10
Turkey,1981-02-10
Chile,1981-02-10
Israel,1981-02-10
Syria,1981-02-10
El Salvador,1981-02-10
El Salvador,1981-02-10
El Salvador,1981-02-10
El Salvador,1981-02-10
El Salvador,1981-02-10
Guatemala,1981-02-10
Philippines,1981-02-10
France,1981-02-12
Chile,1981-02-13
Lebanon,1981-02-13
West Bank and Gaza Strip,1981-02-13
Colombia,1981-02-13
El Salvador,1981-02-13
United States,1981-02-13
Guatemala,1981-02-14
Colombia,1981-02-15
Colombia,1981-02-15
Colombia,1981-02-15
Chile,1981-02-15
Chile,1981-02-15
Israel,1981-02-15
Spain,1981-02-15
South Africa,1981-02-15
Pakistan,1981-02-16
France,1981-02-16
France,1981-02-16
El Salvador,1981-02-17
Italy,1981-02-17
Colombia,1981-02-17
Colombia,1981-02-17
Colombia,1981-02-17
Thailand,1981-02-17
Mexico,1981-02-17
Syria,1981-02-17
Thailand,1981-02-18
Guatemala,1981-02-19
Guatemala,1981-02-19
Guatemala,1981-02-19
Syria,1981-02-19
Spain,1981-02-19
Lebanon,1981-02-19
Israel,1981-02-19
Philippines,1981-02-19
Spain,1981-02-20
Honduras,1981-02-20
Honduras,1981-02-20
El Salvador,1981-02-20
El Salvador,1981-02-20
Thailand,1981-02-20
West Germany (FRG),1981-02-21
Hong Kong,1981-02-21
Iran,1981-02-21
United Kingdom,1981-02-22
Italy,1981-02-22
El Salvador,1981-02-22
United States,1981-02-22
Colombia,1981-02-23
El Salvador,1981-02-23
El Salvador,1981-02-23
Israel,1981-02-23
El Salvador,1981-02-23
Italy,1981-02-24
El Salvador,1981-02-24
El Salvador,1981-02-25
El Salvador,1981-02-26
Guatemala,1981-02-26
Guatemala,1981-02-27
Guatemala,1981-02-27
Guatemala,1981-02-27
Lebanon,1981-02-27
Colombia,1981-02-27
El Salvador,1981-02-27
El Salvador,1981-02-27
Lebanon,1981-02-27
Spain,1981-02-27
Syria,1981-02-28
Egypt,1981-03-01
Chile,1981-03-01
Chile,1981-03-01
United Arab Emirates,1981-03-01
El Salvador,1981-03-01
El Salvador,1981-03-01
El Salvador,1981-03-01
West Bank and Gaza Strip,1981-03-01
Peru,1981-03-01
Peru,1981-03-01
United Arab Emirates,1981-03-01
Colombia,1981-03-01
Lebanon,1981-03-01
Spain,1981-03-01
Guatemala,1981-03-02
Zimbabwe,1981-03-02
Pakistan,1981-03-02
El Salvador,1981-03-02
El Salvador,1981-03-02
France,1981-03-03
Lebanon,1981-03-03
Spain,1981-03-03
El Salvador,1981-03-03
El Salvador,1981-03-03
Sweden,1986-02-28
France,1981-03-04
Lebanon,1981-03-04
Guatemala,1981-03-05
Spain,1981-03-05
Lebanon,1981-03-05
Colombia,1981-03-05
El Salvador,1981-03-05
Guatemala,1981-03-05
Guatemala,1981-03-05
Guatemala,1981-03-05
Lebanon,1981-03-05
Lebanon,1981-03-05
El Salvador,1981-03-06
Guatemala,1981-03-06
South Africa,1981-03-06
El Salvador,1981-03-06
Lebanon,1981-03-06
Colombia,1981-03-06
El Salvador,1981-03-06
Guatemala,1981-03-06
France,1981-03-07
France,1981-03-07
France,1981-03-07
France,1981-03-07
France,1981-03-07
Israel,1981-03-07
France,1981-03-07
El Salvador,1981-03-08
El Salvador,1981-03-08
West Germany (FRG),1981-03-08
West Bank and Gaza Strip,1981-03-09
Peru,1981-03-09
Peru,1981-03-09
Peru,1981-03-09
Peru,1981-03-09
El Salvador,1981-03-09
Israel,1981-03-09
Lebanon,1981-03-10
Syria,1981-03-10
El Salvador,1981-03-10
Zimbabwe,1981-03-11
El Salvador,1981-03-11
Colombia,1981-03-11
Italy,1981-03-12
Costa Rica,1981-03-12
Iran,1981-03-12
West Germany (FRG),1981-03-13
Israel,1981-03-14
El Salvador,1981-03-15
El Salvador,1981-03-15
Syria,1981-03-15
Guatemala,1981-03-15
Colombia,1981-03-15
Spain,1981-03-15
El Salvador,1981-03-15
El Salvador,1981-03-15
United States,1981-03-15
El Salvador,1981-03-16
Zimbabwe,1981-03-16
El Salvador,1981-03-16
Japan,1981-03-16
Philippines,1981-03-16
West Germany (FRG),1981-03-17
United States,1981-03-17
Guatemala,1981-03-17
Costa Rica,1981-03-17
Colombia,1981-03-17
Costa Rica,1981-03-17
El Salvador,1981-03-18
Spain,1981-03-18
Chile,1981-03-18
Chile,1981-03-18
Chile,1981-03-18
Chile,1981-03-18
Chile,1981-03-18
India,1981-03-18
El Salvador,1981-03-18
Nicaragua,1981-03-19
United Kingdom,1981-03-19
West Germany (FRG),1981-03-19
Guatemala,1981-03-19
Guatemala,1981-03-19
Guatemala,1981-03-19
West Bank and Gaza Strip,1981-03-19
Guatemala,1981-03-20
Spain,1981-03-21
Lebanon,1981-03-21
France,1981-03-21
El Salvador,1981-03-22
Guatemala,1981-03-22
Guatemala,1981-03-23
Guatemala,1981-03-23
United States,1981-03-23
France,1981-03-24
El Salvador,1981-03-24
Uganda,1981-03-24
Uganda,1981-03-24
El Salvador,1981-03-25
Guatemala,1981-03-25
United Kingdom,1981-03-25
United Kingdom,1981-03-25
Israel,1981-03-25
Uganda,1981-03-25
Uganda,1981-03-25
Guatemala,1981-03-26
Guatemala,1981-03-26
United States,1981-03-26
Spain,1981-03-27
Honduras,1981-03-27
El Salvador,1981-03-27
Spain,1981-03-27
Honduras,1981-03-27
Indonesia,1981-03-28
El Salvador,1981-03-28
El Salvador,1981-03-28
El Salvador,1981-03-28
Greece,1981-03-28
Kuwait,1981-03-28
Philippines,1981-03-28
Philippines,1981-03-28
Guatemala,1981-03-29
Guatemala,1981-03-29
Iran,1981-03-29
El Salvador,1981-03-29
Israel,1981-03-29
El Salvador,1981-03-30
El Salvador,1981-03-30
West Germany (FRG),1981-03-30
Israel,1981-03-30
Bahamas,1981-03-30
El Salvador,1981-03-30
El Salvador,1981-03-30
Syria,1981-03-30
Zimbabwe,1981-03-31
El Salvador,1981-03-31
Hong Kong,1981-03-31
Spain,1981-03-31
Colombia,1981-03-31
Brazil,1981-04-01
Colombia,1981-04-01
El Salvador,1981-04-01
El Salvador,1981-04-01
Peru,1981-04-01
El Salvador,1981-04-01
El Salvador,1981-04-01
Denmark,1981-04-03
Lebanon,1981-04-02
Spain,1981-04-02
El Salvador,1981-04-02
El Salvador,1981-04-02
Netherlands,1981-04-02
Peru,1981-04-02
Peru,1981-04-02
El Salvador,1981-04-03
El Salvador,1981-04-03
United Kingdom,1981-04-03
Spain,1981-04-03
Brazil,1981-04-03
El Salvador,1981-04-03
El Salvador,1981-04-03
Iran,1981-04-03
El Salvador,1981-04-03
El Salvador,1981-04-03
Spain,1981-04-04
Greece,1981-04-04
El Salvador,1981-04-04
Colombia,1981-04-05
India,1981-04-06
Turkey,1981-04-06
Egypt,1981-04-06
Egypt,1981-04-06
Egypt,1981-04-06
Guatemala,1981-04-06
Italy,1981-04-07
United Kingdom,1981-04-07
El Salvador,1981-04-07
Spain,1981-04-08
Israel,1981-04-08
Uganda,1981-04-08
Israel,1981-04-08
Spain,1981-04-08
Lebanon,1981-04-09
Colombia,1981-04-09
El Salvador,1981-04-09
Nicaragua,1981-04-09
Uganda,1981-04-10
Nicaragua,1981-04-10
Guatemala,1981-04-11
Colombia,1981-04-11
United States,1981-04-11
El Salvador,1981-04-13
El Salvador,1981-04-13
Lebanon,1981-04-13
Israel,1981-04-13
Colombia,1981-04-13
Guatemala,1981-04-13
El Salvador,1981-04-14
Italy,1981-04-14
Spain,1981-04-14
Spain,1981-04-14
Spain,1981-04-14
Spain,1981-04-14
Guatemala,1981-04-14
Colombia,1981-04-15
France,1981-04-15
West Germany (FRG),1981-04-15
West Germany (FRG),1981-04-15
Greece,1981-04-15
Guatemala,1981-04-15
Honduras,1981-04-15
United Kingdom,1981-04-16
Uganda,1981-04-16
Peru,1981-04-16
Peru,1981-04-16
Peru,1981-04-16
Israel,1981-04-16
Peru,1981-04-16
Guatemala,1981-04-17
Colombia,1981-04-17
West Germany (FRG),1981-04-17
Colombia,1981-04-17
Peru,1981-04-17
Peru,1981-04-17
Guatemala,1981-04-18
Lebanon,1981-04-18
Guatemala,1981-04-18
Colombia,1981-04-19
Guatemala,1981-04-19
Guatemala,1981-04-20
Peru,1981-04-20
Philippines,1981-04-20
United Arab Emirates,1981-04-20
Colombia,1981-04-20
El Salvador,1981-04-20
Guatemala,1981-04-20
Guatemala,1981-04-21
El Salvador,1981-04-21
South Africa,1981-04-21
El Salvador,1981-04-21
South Africa,1981-04-21
United States,1981-04-21
United States,1981-04-21
Iran,1981-04-22
Portugal,1981-04-22
Uganda,1981-04-22
El Salvador,1981-04-23
El Salvador,1981-04-23
France,1981-04-23
United Kingdom,1981-04-23
Colombia,1981-04-23
Colombia,1981-04-23
El Salvador,1981-04-23
El Salvador,1981-04-23
El Salvador,1981-04-23
El Salvador,1981-04-23
El Salvador,1981-04-24
Greece,1981-04-24
Greece,1981-04-24
Israel,1981-04-24
Colombia,1981-04-24
Philippines,1981-04-24
United Kingdom,1981-04-25
Iran,1981-04-25
Peru,1981-04-25
Peru,1981-04-25
Peru,1981-04-25
Colombia,1981-04-25
El Salvador,1981-04-26
West Germany (FRG),1981-04-26
Colombia,1981-04-26
Colombia,1981-04-27
Colombia,1981-04-27
El Salvador,1981-04-27
India,1981-04-27
Uganda,1981-04-27
Italy,1981-04-27
United Kingdom,1981-04-27
Spain,1981-04-27
Colombia,1981-04-27
El Salvador,1981-04-27
Uganda,1981-04-27
United States,1981-04-27
El Salvador,1981-04-28
United Kingdom,1981-04-28
United Kingdom,1981-04-28
Guatemala,1981-04-28
Guatemala,1981-04-28
Guatemala,1981-04-28
Chile,1981-04-28
El Salvador,1981-04-29
Guatemala,1981-04-29
West Germany (FRG),1981-04-29
West Germany (FRG),1981-04-29
Spain,1981-04-29
El Salvador,1981-04-29
West Bank and Gaza Strip,1981-04-29
Brazil,1981-04-30
Austria,1981-05-01
Iran,1981-05-01
Israel,1981-05-01
Spain,1981-05-01
Spain,1981-05-01
El Salvador,1981-05-01
Guatemala,1981-05-01
Guatemala,1981-05-01
Guatemala,1981-05-01
Guatemala,1981-05-01
United States,1981-05-01
El Salvador,1981-05-02
Peru,1981-05-02
Ireland,1981-05-02
Guatemala,1981-05-03
Guatemala,1981-05-03
Guatemala,1981-05-03
El Salvador,1981-05-03
Peru,1981-05-03
Peru,1981-05-03
France,1981-05-03
Colombia,1981-05-04
Colombia,1981-05-04
El Salvador,1981-05-04
Uganda,1981-05-04
Spain,1981-05-04
Spain,1981-05-04
France,1981-05-04
Switzerland,1981-05-04
El Salvador,1981-05-04
Guatemala,1981-05-04
Guatemala,1981-05-05
United Kingdom,1981-05-05
United States,1981-05-05
Italy,1981-05-05
Peru,1981-05-05
El Salvador,1981-05-05
Guatemala,1981-05-05
El Salvador,1981-05-06
United Kingdom,1981-05-06
El Salvador,1981-05-06
Portugal,1981-05-06
Peru,1981-05-06
Philippines,1981-05-06
South Africa,1981-05-06
Guatemala,1981-05-07
Guatemala,1981-05-07
Spain,1981-05-07
El Salvador,1981-05-07
Israel,1981-05-07
El Salvador,1981-05-07
Guatemala,1981-05-07
El Salvador,1981-05-08
Greece,1981-05-08
Greece,1981-05-08
Greece,1981-05-08
United Kingdom,1981-05-08
Guatemala,1981-05-08
United Kingdom,1981-05-09
Uganda,1981-05-09
Chile,1981-05-09
France,1981-05-10
Uganda,1981-05-10
Uganda,1981-05-10
El Salvador,1981-05-11
El Salvador,1981-05-11
West Germany (FRG),1981-05-11
El Salvador,1981-05-11
Vatican City,1981-05-13
Lebanon,1981-05-13
Colombia,1981-05-13
El Salvador,1981-05-13
El Salvador,1981-05-13
Nicaragua,1981-05-13
El Salvador,1981-05-14
Italy,1981-05-14
Spain,1981-05-14
Colombia,1981-05-14
United Kingdom,1981-05-14
Guatemala,1981-05-15
Italy,1981-05-15
Italy,1981-05-15
Spain,1981-05-15
Guatemala,1981-05-15
Nicaragua,1981-05-15
South Africa,1981-05-15
El Salvador,1981-05-16
El Salvador,1981-05-16
Turkey,1981-05-16
United States,1981-05-16
El Salvador,1981-05-16
El Salvador,1981-05-17
Colombia,1981-05-17
Colombia,1981-05-17
Peru,1981-05-17
Peru,1981-05-17
Peru,1981-05-17
Guatemala,1981-05-17
El Salvador,1981-05-18
El Salvador,1981-05-18
El Salvador,1981-05-18
Iran,1981-05-18
United States,1981-05-18
United States,1981-05-18
Guatemala,1981-05-19
Guatemala,1981-05-19
Uganda,1981-05-19
El Salvador,1981-05-19
United Kingdom,1981-05-19
Philippines,1981-05-19
Guatemala,1981-05-20
Guatemala,1981-05-20
Italy,1981-05-20
Spain,1981-05-20
France,1981-05-20
Peru,1981-05-20
Peru,1981-05-20
Philippines,1981-05-20
Guatemala,1981-05-21
El Salvador,1981-05-21
El Salvador,1981-05-21
United States,1981-05-21
El Salvador,1981-05-21
Spain,1981-05-21
South Africa,1981-05-21
El Salvador,1981-05-22
Guatemala,1981-05-22
Guatemala,1981-05-22
Albania,1981-05-23
Spain,1981-05-23
Turkey,1981-05-24
Brazil,1981-05-25
South Africa,1981-05-25
South Africa,1981-05-25
Colombia,1981-05-25
Colombia,1981-05-25
Guatemala,1981-05-25
Lebanon,1981-05-25
Lebanon,1981-05-25
Lebanon,1981-05-25
South Africa,1981-05-25
South Africa,1981-05-25
El Salvador,1981-05-26
El Salvador,1981-05-26
United Kingdom,1981-05-26
United States,1981-05-26
United Kingdom,1981-05-27
El Salvador,1981-05-27
El Salvador,1981-05-27
Greece,1981-05-27
South Africa,1981-05-27
South Africa,1981-05-27
France,1981-05-28
Italy,1981-05-29
Cyprus,1981-05-29
United States,1981-05-29
Bangladesh,1981-05-30
Guatemala,1981-05-31
United Kingdom,1981-05-31
Belgium,1981-06-01
El Salvador,1981-06-01
United Kingdom,1981-06-01
Guatemala,1981-06-01
Nicaragua,1981-06-01
South Africa,1981-06-01
South Africa,1981-06-01
South Africa,1981-06-01
Guatemala,1981-06-01
Guatemala,1981-06-01
Guatemala,1981-06-02
Guatemala,1981-06-02
El Salvador,1981-06-02
United States,1981-06-02
Lebanon,1981-06-03
Brazil,1981-06-03
Brazil,1981-06-03
Greece,1981-06-03
Greece,1981-06-03
United Kingdom,1981-06-03
Switzerland,1981-06-03
Switzerland,1981-06-03
United States,1981-06-03
United States,1981-06-03
El Salvador,1981-06-04
France,1981-06-04
Italy,1981-06-05
Spain,1981-06-05
Spain,1981-06-05
Guatemala,1981-06-05
Guatemala,1981-06-05
United Kingdom,1981-06-06
Italy,1981-06-06
Thailand,1981-06-06
Thailand,1981-06-06
Thailand,1981-06-06
Guatemala,1981-06-06
Philippines,1981-06-06
El Salvador,1981-06-07
Guatemala,1981-06-07
Philippines,1981-06-07
Guatemala,1981-06-08
West Germany (FRG),1981-06-08
El Salvador,1981-06-09
El Salvador,1981-06-09
Switzerland,1981-06-09
El Salvador,1981-06-09
Italy,1981-06-10
Italy,1981-06-10
Peru,1981-06-10
Yugoslavia,1981-06-10
El Salvador,1981-06-10
Guatemala,1981-06-10
Guatemala,1981-06-11
Lebanon,1981-06-11
El Salvador,1981-06-11
El Salvador,1981-06-11
Guatemala,1981-06-11
Guatemala,1981-06-11
Spain,1981-06-12
Costa Rica,1981-06-12
Philippines,1981-06-12
United Kingdom,1981-06-13
Nicaragua,1981-06-14
Spain,1981-06-14
Philippines,1981-06-15
Costa Rica,1981-06-16
Guyana,1981-06-16
Costa Rica,1981-06-16
Spain,1981-06-17
Spain,1981-06-17
El Salvador,1981-06-18
United Kingdom,1981-06-18
Guatemala,1981-06-18
Guatemala,1981-06-18
Guatemala,1981-06-18
Philippines,1981-06-18
Italy,1981-06-19
Italy,1981-06-19
Italy,1981-06-19
Ecuador,1981-06-19
Guatemala,1981-06-19
Philippines,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
Guatemala,1981-06-19
El Salvador,1981-06-20
United Kingdom,1981-06-20
United Kingdom,1981-06-20
Colombia,1981-06-22
El Salvador,1981-06-22
Spain,1981-06-22
United Kingdom,1981-06-22
Chile,1981-06-22
Chile,1981-06-22
El Salvador,1981-06-23
El Salvador,1981-06-23
Iran,1981-06-23
Italy,1981-06-23
Spain,1981-06-23
Spain,1981-06-23
Spain,1981-06-23
West Germany (FRG),1981-06-23
Spain,1981-06-24
Spain,1981-06-24
Guatemala,1981-06-25
El Salvador,1981-06-25
El Salvador,1981-06-25
Guatemala,1981-06-25
Nicaragua,1981-06-25
Panama,1981-06-25
Sudan,1981-06-25
United States,1981-06-25
Portugal,1981-06-26
Spain,1981-06-26
South Africa,1981-06-26
El Salvador,1981-06-26
Iran,1981-06-27
United Kingdom,1981-06-27
Iran,1981-06-27
Iran,1981-06-27
Lebanon,1981-06-27
United States,1981-06-27
El Salvador,1981-06-28
Spain,1981-06-28
Iran,1981-06-28
El Salvador,1981-06-29
Guatemala,1981-06-29
Guatemala,1981-06-29
Iran,1981-06-30
Italy,1981-06-30
Italy,1981-06-30
Italy,1981-06-30
United States,1981-06-30
El Salvador,1981-07-01
El Salvador,1981-07-01
El Salvador,1981-07-01
El Salvador,1981-07-01
Honduras,1981-07-01
Chile,1981-07-01
El Salvador,1981-07-01
El Salvador,1981-07-01
Guatemala,1981-07-01
El Salvador,1981-07-02
El Salvador,1981-07-02
Guatemala,1981-07-02
Italy,1981-07-02
El Salvador,1981-07-03
United Kingdom,1981-07-03
United Kingdom,1981-07-03
South Africa,1981-07-03
United States,1981-07-03
Spain,1981-07-05
Spain,1981-07-05
Iran,1981-07-06
Chile,1981-07-06
El Salvador,1981-07-06
Guatemala,1981-07-06
Nicaragua,1981-07-06
Guatemala,1981-07-07
Spain,1981-07-08
South Africa,1981-07-09
El Salvador,1981-07-10
Spain,1981-07-10
Peru,1981-07-10
Spain,1981-07-11
Guatemala,1981-07-11
Italy,1981-07-11
Guatemala,1981-07-12
Guatemala,1981-07-12
Guatemala,1981-07-12
Iran,1981-07-13
Iran,1981-07-13
Iran,1981-07-13
El Salvador,1981-07-13
Colombia,1981-07-13
Guatemala,1981-07-13
Belgium,1981-07-14
El Salvador,1981-07-14
Guatemala,1981-07-14
West Bank and Gaza Strip,1981-07-14
Central African Republic,1981-07-14
Iran,1981-07-14
Iran,1981-07-14
Guatemala,1981-07-14
Iran,1981-07-14
Iran,1981-07-14
Guatemala,1981-07-15
United Kingdom,1981-07-15
El Salvador,1981-07-15
Italy,1981-07-15
Italy,1981-07-15
Italy,1981-07-15
Italy,1981-07-15
Italy,1981-07-15
Italy,1981-07-15
Colombia,1981-07-15
Colombia,1981-07-15
Colombia,1981-07-15
Colombia,1981-07-15
El Salvador,1981-07-15
El Salvador,1981-07-16
Nicaragua,1981-07-16
Spain,1981-07-17
Guatemala,1981-07-17
United States,1981-07-17
Spain,1981-07-18
Iran,1981-07-19
Switzerland,1981-07-19
Guatemala,1981-07-19
Iran,1981-07-20
Switzerland,1981-07-20
Colombia,1981-07-20
Guatemala,1981-07-21
South Africa,1981-07-21
South Africa,1981-07-21
South Africa,1981-07-21
Switzerland,1981-07-21
United States,1981-07-21
Greece,1981-07-22
Greece,1981-07-22
Guatemala,1981-07-22
Guatemala,1981-07-22
Switzerland,1981-07-22
Greece,1981-07-22
Iran,1981-07-23
Portugal,1981-07-23
El Salvador,1981-07-23
Guatemala,1981-07-23
Iran,1981-07-24
Iran,1981-07-24
India,1981-07-24
Iran,1981-07-24
Iran,1981-07-24
Iran,1981-07-24
Zimbabwe,1981-07-24
Iran,1981-07-25
Spain,1981-07-25
Thailand,1981-07-25
Guatemala,1981-07-25
Iran,1981-07-26
South Africa,1981-07-26
South Africa,1981-07-26
El Salvador,1981-07-27
Iran,1981-07-27
El Salvador,1981-07-27
Peru,1981-07-27
Peru,1981-07-27
Peru,1981-07-27
Peru,1981-07-27
El Salvador,1981-07-27
Guatemala,1981-07-27
Peru,1981-07-27
Guatemala,1981-07-28
Panama,1981-07-28
Israel,1981-07-28
Colombia,1981-07-28
Colombia,1981-07-28
Iran,1981-07-29
Israel,1981-07-29
Peru,1981-07-30
Peru,1981-07-30
Peru,1981-07-30
Spain,1981-07-30
Italy,1981-07-30
Italy,1981-07-31
Zimbabwe,1981-07-31
Italy,1981-07-31
Italy,1981-07-31
Italy,1981-07-31
Italy,1981-07-31
Italy,1981-07-31
Iran,1981-08-01
Poland,1981-08-01
El Salvador,1981-08-01
El Salvador,1981-08-01
El Salvador,1981-08-01
Egypt,1981-08-02
United Kingdom,1981-08-02
Peru,1981-08-02
Greece,1981-08-02
United Kingdom,1981-08-02
Guatemala,1981-08-03
Iran,1981-08-03
Iran,1981-08-03
Iran,1981-08-03
Belgium,1981-08-04
France,1981-08-04
Iran,1981-08-04
Iran,1981-08-04
Iran,1981-08-04
Guatemala,1981-08-04
Iran,1981-08-04
Iran,1981-08-04
El Salvador,1981-08-04
El Salvador,1981-08-04
El Salvador,1981-08-04
Thailand,1981-08-04
Guatemala,1981-08-05
Guatemala,1981-08-05
Guatemala,1981-08-05
Iran,1981-08-05
Belgium,1981-08-05
United Kingdom,1981-08-05
Guatemala,1981-08-05
Lebanon,1981-08-06
Lebanon,1981-08-06
Lebanon,1981-08-06
South Africa,1981-08-06
United States,1981-08-07
Iran,1981-08-08
Iran,1981-08-08
Iran,1981-08-08
El Salvador,1981-08-08
El Salvador,1981-08-08
Israel,1981-08-08
South Africa,1981-08-08
El Salvador,1981-08-09
El Salvador,1981-08-09
Italy,1981-08-09
Thailand,1981-08-09
Austria,1981-08-10
Greece,1981-08-10
El Salvador,1981-08-10
El Salvador,1981-08-10
Iran,1981-08-11
Denmark,1981-08-11
Israel,1981-08-11
Norway,1981-08-11
Denmark,1981-08-11
South Africa,1981-08-11
El Salvador,1981-08-12
El Salvador,1981-08-12
Guatemala,1981-08-12
New Zealand,1981-08-12
South Africa,1981-08-12
El Salvador,1981-08-12
Spain,1981-08-13
Argentina,1981-08-13
New Zealand,1981-08-13
El Salvador,1981-08-13
El Salvador,1981-08-13
El Salvador,1981-08-13
El Salvador,1981-08-13
Guatemala,1981-08-13
El Salvador,1981-08-13
Guatemala,1981-08-13
El Salvador,1981-08-14
Colombia,1981-08-14
Colombia,1981-08-14
Colombia,1981-08-14
El Salvador,1981-08-14
India,1981-08-15
India,1981-08-15
El Salvador,1981-08-16
Guatemala,1981-08-16
Guatemala,1981-08-16
Peru,1981-08-16
Peru,1981-08-16
